"loss","accuracy","val_loss","val_accuracy","epoch","seed"
0.186373844742775,0.928741097450256,1.23741161823273,0.694497168064117,41,2
0.188841462135315,0.93254154920578,1.13852214813232,0.728652775287628,42,2
0.209405556321144,0.920665085315704,1.31546294689178,0.66793167591095,43,2
0.199665799736977,0.927315890789032,1.17178809642792,0.72296017408371,44,2
0.163901939988136,0.935391902923584,1.2514431476593,0.734345376491547,45,2
0.161938741803169,0.942992866039276,1.35252487659454,0.726755201816559,46,2
0.176851078867912,0.934441804885864,1.56359398365021,0.734345376491547,47,2
0.147631466388702,0.94489312171936,1.28855788707733,0.749525606632233,48,2
0.155837416648865,0.943942964076996,1.84682333469391,0.707779884338379,49,2
0.150538682937622,0.940617561340332,1.99976468086243,0.677419364452362,50,2
1.88146555423737,0.311638951301575,1.21623814105988,0.478178381919861,1,3
1.23926651477814,0.499287396669388,1.03016138076782,0.601518034934998,2,3
1.07521080970764,0.563420414924622,0.893727660179138,0.584440231323242,3,3
0.998942017555237,0.591924011707306,0.824664711952209,0.611005663871765,4,3
0.946823120117188,0.62232780456543,0.784391045570374,0.641366243362427,5,3
0.889645040035248,0.627553462982178,0.929087281227112,0.592030346393585,6,3
0.852228701114655,0.657007098197937,0.733444392681122,0.666034162044525,7,3
0.837458372116089,0.656532049179077,0.716339528560638,0.671726763248444,8,3
0.759442329406738,0.687410950660706,0.710288763046265,0.660341560840607,9,3
0.735430479049683,0.699287414550781,0.65509432554245,0.700189769268036,10,3
0.715908825397491,0.689311146736145,0.659380257129669,0.698292195796967,11,3
0.681969344615936,0.711163878440857,0.727145135402679,0.666034162044525,12,3
0.657467305660248,0.730166256427765,0.719970643520355,0.664136648178101,13,3
0.637726306915283,0.733016610145569,1.04991590976715,0.512333989143372,14,3
0.639075338840485,0.735391914844513,0.608995139598846,0.728652775287628,15,3
0.616938710212708,0.729216158390045,0.738867521286011,0.666034162044525,16,3
0.58917510509491,0.745368182659149,0.597056865692139,0.724857687950134,17,3
0.579088091850281,0.757719695568085,0.751379787921906,0.671726763248444,18,3
0.558674573898315,0.761520206928253,0.629605948925018,0.717267572879791,19,3
0.547504603862762,0.766745865345001,0.712577342987061,0.709677398204803,20,3
0.534774124622345,0.778147280216217,0.749034285545349,0.66793167591095,21,3
0.519264101982117,0.787173390388489,0.671467065811157,0.673624277114868,22,3
0.518206477165222,0.781947731971741,0.652931034564972,0.713472485542297,23,3
0.496660947799683,0.793349146842957,0.747429132461548,0.685009479522705,24,3
0.467337012290955,0.814726829528809,0.710601806640625,0.70208728313446,25,3
0.435745179653168,0.815676987171173,0.890164196491241,0.671726763248444,26,3
0.416122406721115,0.824703097343445,0.693531811237335,0.726755201816559,27,3
0.409617245197296,0.834679305553436,0.88645327091217,0.675521850585938,28,3
0.384515792131424,0.844180524349213,0.737999320030212,0.724857687950134,29,3
0.363253980875015,0.860807597637177,0.816513299942017,0.688804566860199,30,3
0.348437607288361,0.862232804298401,0.76049679517746,0.705882370471954,31,3
0.309673339128494,0.872209012508392,0.749781548976898,0.719165086746216,32,3
0.312934756278992,0.875534415245056,0.76123833656311,0.730550289154053,33,3
0.307036638259888,0.885035634040833,0.686468541622162,0.732447803020477,34,3
0.269072264432907,0.895961999893188,0.694302141666412,0.745730578899384,35,3
0.276425719261169,0.896437048912048,0.795010924339294,0.732447803020477,36,3
0.251362293958664,0.896912097930908,1.04614579677582,0.696394681930542,37,3
0.238384872674942,0.907838463783264,1.03337585926056,0.728652775287628,38,3
0.21848538517952,0.912589073181152,1.04968202114105,0.732447803020477,39,3
0.214706525206566,0.9178147315979,0.994466543197632,0.717267572879791,40,3
0.20766270160675,0.920190036296844,1.33836781978607,0.688804566860199,41,3
0.206160932779312,0.924940645694733,1.21869075298309,0.666034162044525,42,3
0.169430553913116,0.936817109584808,1.20194745063782,0.703984797000885,43,3
0.175280272960663,0.934441804885864,1.08869445323944,0.726755201816559,44,3
0.173677489161491,0.933491706848145,1.54701006412506,0.690702080726624,45,3
0.165386170148849,0.938242256641388,1.07406401634216,0.707779884338379,46,3
0.158451691269875,0.9444180727005,1.54129457473755,0.703984797000885,47,3
0.136204317212105,0.948218524456024,1.47562670707703,0.732447803020477,48,3
0.154822289943695,0.937292158603668,1.57397496700287,0.709677398204803,49,3
0.150422498583794,0.948218524456024,1.73264169692993,0.719165086746216,50,3
1.81314313411713,0.336817115545273,1.60241055488586,0.345351040363312,1,4
1.49669504165649,0.353919237852097,1.36677765846252,0.371916502714157,2,4
1.24823546409607,0.455106884241104,1.12327682971954,0.605313122272491,3,4
1.09830725193024,0.542992889881134,1.1179164648056,0.576850116252899,4,4
1.0258275270462,0.579097390174866,0.984813809394836,0.588235318660736,5,4
0.943529665470123,0.614726841449738,0.833916127681732,0.679316878318787,6,4
0.890195190906525,0.647030889987946,0.77341502904892,0.673624277114868,7,4
0.831803739070892,0.658432304859161,0.684723258018494,0.70208728313446,8,4
0.798271536827087,0.670783877372742,0.725278198719025,0.688804566860199,9,4
0.7790247797966,0.672684073448181,0.668000102043152,0.703984797000885,10,4
0.757037580013275,0.696437060832977,0.731435060501099,0.66793167591095,11,4
0.71809333562851,0.694061756134033,0.680457472801208,0.690702080726624,12,4
0.709797024726868,0.711638927459717,0.800653219223022,0.669829249382019,13,4
0.704469442367554,0.717814743518829,0.693274557590485,0.72106260061264,14,4
0.679667174816132,0.711638927459717,0.789683043956757,0.703984797000885,15,4
0.676132321357727,0.733016610145569,0.716366529464722,0.70208728313446,16,4
0.639369964599609,0.736817121505737,0.729245901107788,0.66793167591095,17,4
0.633986711502075,0.746793329715729,0.707124650478363,0.703984797000885,18,4
0.607898235321045,0.757244646549225,0.647035360336304,0.724857687950134,19,4
0.620779037475586,0.751543939113617,0.623071432113647,0.728652775287628,20,4
0.572247445583344,0.757719695568085,0.634765386581421,0.730550289154053,21,4
0.524711608886719,0.788123488426208,0.748104214668274,0.70208728313446,22,4
0.529959857463837,0.797149658203125,0.870936512947083,0.679316878318787,23,4
0.513022840023041,0.789073646068573,0.744148671627045,0.715369999408722,24,4
0.50831001996994,0.784798085689545,0.707866609096527,0.72106260061264,25,4
0.465939462184906,0.819477438926697,0.713884949684143,0.740037977695465,26,4
0.465181231498718,0.809501171112061,0.735841512680054,0.738140404224396,27,4
0.463004499673843,0.820902585983276,0.871135115623474,0.696394681930542,28,4
0.405829846858978,0.83705461025238,0.87493884563446,0.70208728313446,29,4
0.403159290552139,0.846555829048157,0.844383835792542,0.705882370471954,30,4
0.356343924999237,0.856532037258148,0.930522620677948,0.707779884338379,31,4
0.354823470115662,0.860807597637177,0.958658576011658,0.728652775287628,32,4
0.333614110946655,0.866508305072784,1.00104677677155,0.730550289154053,33,4
0.316424816846848,0.867933511734009,0.964298963546753,0.696394681930542,34,4
0.333860218524933,0.866508305072784,1.0106428861618,0.707779884338379,35,4
0.317108362913132,0.880760073661804,1.08799874782562,0.709677398204803,36,4
0.258934915065765,0.886460781097412,1.13550078868866,0.696394681930542,37,4
0.303642362356186,0.881710231304169,1.55000483989716,0.671726763248444,38,4
0.256755948066711,0.902137756347656,1.23180413246155,0.713472485542297,39,4
0.250030428171158,0.902612805366516,1.42955327033997,0.707779884338379,40,4
0.222280412912369,0.920190036296844,1.66088593006134,0.709677398204803,41,4
0.273810416460037,0.896912097930908,1.22322869300842,0.688804566860199,42,4
0.245417281985283,0.910688817501068,1.48729252815247,0.707779884338379,43,4
0.319048136472702,0.906888365745544,1.46749603748322,0.732447803020477,44,4
0.207774296402931,0.91923987865448,1.94236755371094,0.696394681930542,45,4
0.214033931493759,0.921140134334564,1.53048491477966,0.72106260061264,46,4
0.190797314047813,0.928741097450256,1.57614588737488,0.703984797000885,47,4
0.184304505586624,0.9311164021492,1.6244752407074,0.72106260061264,48,4
0.19692300260067,0.93159145116806,1.5599672794342,0.681214392185211,49,4
0.188802778720856,0.925415694713593,1.81804883480072,0.724857687950134,50,4
1.81032407283783,0.322090268135071,1.39275228977203,0.383301705121994,1,5
1.38143289089203,0.442755341529846,1.15386807918549,0.519924104213715,2,5
1.14852774143219,0.537292182445526,1.22966063022614,0.413662225008011,3,5
1.01595306396484,0.570071280002594,0.866453528404236,0.620493352413177,4,5
0.915720522403717,0.60807603597641,0.810103535652161,0.656546473503113,5,5
0.848446428775787,0.629928767681122,0.887574017047882,0.603415548801422,6,5
0.784900784492493,0.663657963275909,0.879577875137329,0.614800751209259,7,5
0.739355385303497,0.684085488319397,0.700758218765259,0.696394681930542,8,5
0.694335401058197,0.695011854171753,0.758436977863312,0.652751445770264,9,5
0.707486510276794,0.691686451435089,0.734922289848328,0.643263757228851,10,5
0.662011206150055,0.706888377666473,0.728334903717041,0.685009479522705,11,5
0.640012919902802,0.733966767787933,0.804435968399048,0.690702080726624,12,5
0.632924914360046,0.728741109371185,0.966977477073669,0.639468669891357,13,5
0.604080617427826,0.745368182659149,0.683738112449646,0.72106260061264,14,5
0.574065923690796,0.751068890094757,0.64853847026825,0.726755201816559,15,5
0.596416294574738,0.760570049285889,0.712396025657654,0.726755201816559,16,5
0.557277321815491,0.772921621799469,0.755132555961609,0.66793167591095,17,5
0.51236093044281,0.785273134708405,0.730330288410187,0.690702080726624,18,5
0.504006206989288,0.788598597049713,0.742796540260315,0.730550289154053,19,5
0.480656921863556,0.805700719356537,0.728502094745636,0.72106260061264,20,5
0.448501288890839,0.812351524829865,0.753861784934998,0.711574971675873,21,5
0.441435217857361,0.815201878547668,0.824734032154083,0.66793167591095,22,5
0.411904871463776,0.833254158496857,0.806188821792603,0.72106260061264,23,5
0.37206107378006,0.844655573368073,0.833706676959991,0.647058844566345,24,5
0.364792048931122,0.852731585502625,0.809098899364471,0.732447803020477,25,5
0.347229868173599,0.861757695674896,0.840411484241486,0.68690699338913,26,5
0.331273406744003,0.866983354091644,0.721375465393066,0.751423120498657,27,5
0.293641209602356,0.886935889720917,0.952217578887939,0.709677398204803,28,5
0.296164065599442,0.889311134815216,0.794103384017944,0.713472485542297,29,5
0.272400289773941,0.898337304592133,0.865606606006622,0.74193549156189,30,5
0.256081789731979,0.901187658309937,1.04013907909393,0.719165086746216,31,5
0.230033218860626,0.910213768482208,1.07698535919189,0.688804566860199,32,5
0.221266955137253,0.912589073181152,2.04480981826782,0.662239074707031,33,5
0.206734612584114,0.924465537071228,1.22449171543121,0.690702080726624,34,5
0.241270646452904,0.917339682579041,0.962469696998596,0.732447803020477,35,5
0.184712082147598,0.93254154920578,1.12285888195038,0.700189769268036,36,5
0.204471781849861,0.915914475917816,1.14246726036072,0.694497168064117,37,5
0.148878008127213,0.939192414283752,2.14517712593079,0.677419364452362,38,5
0.169612899422646,0.938242256641388,1.19226551055908,0.719165086746216,39,5
0.152638286352158,0.939192414283752,1.45110821723938,0.715369999408722,40,5
0.155953109264374,0.94631826877594,1.48369693756104,0.703984797000885,41,5
0.139402389526367,0.946793377399445,1.62996971607208,0.666034162044525,42,5
0.164416775107384,0.942042768001556,1.28147542476654,0.698292195796967,43,5
0.144871085882187,0.949168622493744,1.276202917099,0.692599594593048,44,5
0.143081486225128,0.947268426418304,1.6502583026886,0.713472485542297,45,5
0.154325678944588,0.941092610359192,1.2112717628479,0.711574971675873,46,5
0.121432438492775,0.955819487571716,1.77349758148193,0.698292195796967,47,5
0.151380151510239,0.947268426418304,1.32378566265106,0.717267572879791,48,5
0.139863416552544,0.949643731117249,1.53010177612305,0.738140404224396,49,5
0.130054637789726,0.955819487571716,1.75603842735291,0.685009479522705,50,5
1.69121849536896,0.317814737558365,1.58976399898529,0.28842505812645,1,6
1.3685142993927,0.457007139921188,1.36954033374786,0.316888034343719,2,6
1.13240730762482,0.52684086561203,1.18010771274567,0.402277052402496,3,6
0.981101632118225,0.569121122360229,0.875949084758759,0.643263757228851,4,6
0.849040806293488,0.621377646923065,0.797754168510437,0.675521850585938,5,6
0.816031575202942,0.647505939006805,0.72252744436264,0.700189769268036,6,6
0.74382072687149,0.695486962795258,0.667268991470337,0.724857687950134,7,6
0.700782775878906,0.698812365531921,0.723137855529785,0.671726763248444,8,6
0.669903159141541,0.704513072967529,0.7023885846138,0.688804566860199,9,6
0.680275321006775,0.714964389801025,0.706678509712219,0.677419364452362,10,6
0.648085117340088,0.726840853691101,0.709420382976532,0.688804566860199,11,6
0.608672559261322,0.746318280696869,0.694699287414551,0.688804566860199,12,6
0.591907680034637,0.750118792057037,0.755532503128052,0.658444046974182,13,6
0.598947286605835,0.747268438339233,0.889005661010742,0.643263757228851,14,6
0.577355086803436,0.748218536376953,0.705693125724792,0.677419364452362,15,6
0.54289311170578,0.761045157909393,1.34043121337891,0.57495254278183,16,6
0.578508198261261,0.746793329715729,0.652824699878693,0.740037977695465,17,6
0.541033029556274,0.774821877479553,0.636487662792206,0.719165086746216,18,6
0.539216279983521,0.775771975517273,0.627506375312805,0.749525606632233,19,6
0.523252904415131,0.776722073554993,0.892683684825897,0.656546473503113,20,6
0.501597881317139,0.789548695087433,0.753327190876007,0.724857687950134,21,6
0.487012773752213,0.798099756240845,0.650581061840057,0.72296017408371,22,6
0.480306446552277,0.795724451541901,0.825667858123779,0.700189769268036,23,6
0.464190930128098,0.800950109958649,0.718940496444702,0.734345376491547,24,6
0.464277416467667,0.798099756240845,0.780771911144257,0.713472485542297,25,6
0.444707691669464,0.821377694606781,0.743824183940887,0.703984797000885,26,6
0.400087505578995,0.829928755760193,0.772800445556641,0.717267572879791,27,6
0.415050894021988,0.819952487945557,0.706385374069214,0.705882370471954,28,6
0.392230808734894,0.834679305553436,0.774714827537537,0.707779884338379,29,6
0.399897873401642,0.838479816913605,0.677614808082581,0.736242890357971,30,6
0.374360412359238,0.847505927085876,0.733887135982513,0.728652775287628,31,6
0.353394836187363,0.861282646656036,1.0552442073822,0.669829249382019,32,6
0.365048944950104,0.841805219650269,0.787033677101135,0.700189769268036,33,6
0.321911603212357,0.874584317207336,1.3395516872406,0.641366243362427,34,6
0.311602115631104,0.875534415245056,0.831489145755768,0.709677398204803,35,6
0.300521403551102,0.875534415245056,0.979858994483948,0.698292195796967,36,6
0.300857126712799,0.877909719944,0.944116652011871,0.692599594593048,37,6
0.285564452409744,0.888361036777496,1.08935976028442,0.683111965656281,38,6
0.277160555124283,0.893111646175385,0.997336089611053,0.692599594593048,39,6
0.260672062635422,0.898812353610992,0.9752357006073,0.713472485542297,40,6
0.247594460844994,0.899762451648712,1.31372356414795,0.645161271095276,41,6
0.224939376115799,0.912114024162292,1.53334963321686,0.671726763248444,42,6
0.245857790112495,0.909738719463348,1.07226860523224,0.696394681930542,43,6
0.213353350758553,0.922565340995789,2.86560010910034,0.592030346393585,44,6
0.231718823313713,0.911638975143433,1.21020555496216,0.711574971675873,45,6
0.192674681544304,0.929216146469116,1.713827252388,0.688804566860199,46,6
0.214738219976425,0.923515439033508,1.4651688337326,0.677419364452362,47,6
0.199212104082108,0.928741097450256,1.43391942977905,0.692599594593048,48,6
0.197844535112381,0.93301659822464,1.2850376367569,0.685009479522705,49,6
0.18816077709198,0.928266048431396,1.63888823986053,0.658444046974182,50,6
1.66407835483551,0.342517822980881,1.52365052700043,0.333965837955475,1,7
1.3782696723938,0.405700713396072,1.17633664608002,0.525616705417633,2,7
1.11978709697723,0.530641317367554,0.981490850448608,0.612903237342834,3,7
0.973915338516235,0.614726841449738,0.870254337787628,0.666034162044525,4,7
0.880513846874237,0.654631853103638,0.72686356306076,0.700189769268036,5,7
0.844740450382233,0.664608061313629,0.747703075408936,0.696394681930542,6,7
0.754646778106689,0.696437060832977,0.735111832618713,0.683111965656281,7,7
0.735270440578461,0.693586707115173,0.605693995952606,0.736242890357971,8,7
0.694280385971069,0.711638927459717,0.674504458904266,0.734345376491547,9,7
0.682877957820892,0.717339694499969,0.621417641639709,0.730550289154053,10,7
0.655140519142151,0.726840853691101,0.579379737377167,0.745730578899384,11,7
0.650911748409271,0.729216158390045,1.16520237922668,0.631878554821014,12,7
0.608014464378357,0.741567671298981,0.692969918251038,0.698292195796967,13,7
0.581550121307373,0.758194744586945,0.697428166866302,0.690702080726624,14,7
0.559737026691437,0.773396670818329,0.6087806224823,0.738140404224396,15,7
0.533132016658783,0.777197122573853,0.673237323760986,0.724857687950134,16,7
0.553922891616821,0.775296926498413,0.716285943984985,0.72106260061264,17,7
0.51317298412323,0.789073646068573,0.619248747825623,0.736242890357971,18,7
0.486447602510452,0.799524962902069,0.689576029777527,0.740037977695465,19,7
0.446084380149841,0.818052232265472,0.621597230434418,0.76091080904007,20,7
0.452149599790573,0.811876475811005,0.74801504611969,0.745730578899384,21,7
0.440232276916504,0.830403804779053,0.736218392848969,0.743833005428314,22,7
0.37644362449646,0.848931133747101,1.09038913249969,0.698292195796967,23,7
0.387784451246262,0.843230426311493,1.09788525104523,0.715369999408722,24,7
0.345795512199402,0.860332548618317,0.829289436340332,0.747628092765808,25,7
0.345446467399597,0.868408560752869,0.803663372993469,0.698292195796967,26,7
0.323747485876083,0.867458403110504,0.793809413909912,0.762808322906494,27,7
0.323598504066467,0.874109268188477,1.45177900791168,0.724857687950134,28,7
0.286814451217651,0.880285024642944,1.1783242225647,0.72296017408371,29,7
0.286199063062668,0.888836085796356,0.889182686805725,0.740037977695465,30,7
0.257478982210159,0.89073634147644,0.956833481788635,0.726755201816559,31,7
0.283760190010071,0.895961999893188,0.919877588748932,0.764705896377563,32,7
0.248877361416817,0.906888365745544,1.13800096511841,0.753320693969727,33,7
0.247258991003036,0.913539171218872,1.03880190849304,0.747628092765808,34,7
0.209878370165825,0.922565340995789,1.0909686088562,0.768500924110413,35,7
0.22912509739399,0.912114024162292,1.08181142807007,0.76091080904007,36,7
0.195767372846603,0.925415694713593,1.29639053344727,0.774193525314331,37,7
0.211009085178375,0.927790999412537,1.28050398826599,0.753320693969727,38,7
0.185063377022743,0.93159145116806,1.21563589572906,0.749525606632233,39,7
0.177566915750504,0.937292158603668,1.52706849575043,0.747628092765808,40,7
0.184678792953491,0.933966755867004,0.90976357460022,0.711574971675873,41,7
0.160381138324738,0.9444180727005,1.35913407802582,0.707779884338379,42,7
0.173775643110275,0.937292158603668,1.56850171089172,0.736242890357971,43,7
0.158012345433235,0.948218524456024,1.45993530750275,0.757115721702576,44,7
0.145182058215141,0.947743475437164,1.20124483108521,0.692599594593048,45,7
0.130707800388336,0.951543927192688,1.79430389404297,0.740037977695465,46,7
0.144545942544937,0.948693573474884,2.86995816230774,0.715369999408722,47,7
0.147187620401382,0.942517817020416,1.63538730144501,0.751423120498657,48,7
0.137036576867104,0.949643731117249,1.69437539577484,0.736242890357971,49,7
0.144181698560715,0.943467915058136,1.42959439754486,0.76091080904007,50,7
1.67050206661224,0.318764835596085,1.50835692882538,0.370018988847733,1,8
1.33991527557373,0.476959615945816,1.19911193847656,0.457305490970612,2,8
1.09742724895477,0.547743439674377,0.984324514865875,0.552182137966156,3,8
0.979235529899597,0.59524941444397,0.830768167972565,0.643263757228851,4,8
0.819252371788025,0.64893114566803,1.01616299152374,0.584440231323242,5,8
0.790992021560669,0.668408572673798,0.799556791782379,0.626185953617096,6,8
0.706604242324829,0.690736353397369,0.73824417591095,0.664136648178101,7,8
0.683908939361572,0.704513072967529,0.672697484493256,0.671726763248444,8,8
0.638524770736694,0.728741109371185,0.698221623897552,0.683111965656281,9,8
0.636220574378967,0.717814743518829,0.644943296909332,0.713472485542297,10,8
0.618870556354523,0.731591463088989,0.752857685089111,0.641366243362427,11,8
0.56982409954071,0.752018988132477,1.19871473312378,0.580645143985748,12,8
0.608370780944824,0.744893133640289,0.65440571308136,0.683111965656281,13,8
0.531891703605652,0.780522584915161,0.727143466472626,0.673624277114868,14,8
0.545172572135925,0.776247024536133,0.706536591053009,0.679316878318787,15,8
0.516007483005524,0.782422780990601,0.659815192222595,0.696394681930542,16,8
0.497310966253281,0.798099756240845,0.695113599300385,0.68690699338913,17,8
0.461490869522095,0.799524962902069,0.679202258586884,0.664136648178101,18,8
0.456646054983139,0.807125866413116,0.883188903331757,0.664136648178101,19,8
0.458461791276932,0.810451328754425,0.98503702878952,0.593927919864655,20,8
0.45343554019928,0.819477438926697,0.691435515880585,0.696394681930542,21,8
0.395952969789505,0.831828951835632,0.80217057466507,0.713472485542297,22,8
0.400819599628448,0.840855121612549,0.798574090003967,0.639468669891357,23,8
0.350443124771118,0.862232804298401,0.813127934932709,0.679316878318787,24,8
0.358237206935883,0.854156792163849,1.1016788482666,0.652751445770264,25,8
0.351866811513901,0.849406182765961,0.907385170459747,0.681214392185211,26,8
0.320930421352386,0.866983354091644,0.799665212631226,0.673624277114868,27,8
0.318235248327255,0.874584317207336,0.761704921722412,0.711574971675873,28,8
0.303793013095856,0.873159170150757,0.753466188907623,0.690702080726624,29,8
0.272144109010696,0.89168643951416,0.889214813709259,0.683111965656281,30,8
0.264878362417221,0.89073634147644,0.946671724319458,0.652751445770264,31,8
0.247846320271492,0.903562963008881,0.813549757003784,0.715369999408722,32,8
0.214801281690598,0.913064122200012,1.4465628862381,0.673624277114868,33,8
0.217707604169846,0.921140134334564,1.6081600189209,0.688804566860199,34,8
0.206527829170227,0.921615183353424,1.20077979564667,0.677419364452362,35,8
0.215741738677025,0.921140134334564,1.24376833438873,0.647058844566345,36,8
0.196889311075211,0.919714987277985,1.31069278717041,0.662239074707031,37,8
